address	type	balance	ratio	fee_ratio	amount	fee_amount	fee_rate	payable	skipped	atphase	desc
tz1TzaNn7wSQSP5gYPXCnNzBCpyMiidCq1PX	B	19062414157234.0	1.000000	0.000000	11319669235.000000	0.000000	0.000000	0	0	-1	Baker
KT1N3nnK2Ui1LYUpQhyMgubkrv4Kypav8E2Q	D	5008458844284	0.2443482073	0.0183918005	2765940884.000000	208189099.000000	0.070000	1	0	-1	None
KT1C4M9nb6P8N3amzPU9fMSPgEYfrc1JH7bN	D	2090839998762	0.1020060304	0.0076778733	1154674525.000000	86910986.000000	0.070000	1	0	-1	None
KT1J7PACVgp9hYYB6eNZxUsuivssd5gmSfwk	D	1333620272768	0.0650634722	0.0048972506	736496985.000000	55435257.000000	0.070000	1	0	-1	None
KT1FsT9kf6aqAkvEPXYJzjgvrP3EyNHLwANa	D	529962963382	0.0258553587	0.0019461023	292674109.000000	22029234.000000	0.070000	1	0	-1	None
KT1NKxDmKnnLbG1D9HUiedZPWhbduca21bXo	D	525261768271	0.0256260010	0.0019288388	290077855.000000	21833817.000000	0.070000	1	0	-1	None
KT1Xa7sapcuAoSFKbSnd5qfU3B5UrNqf6K28	D	516362206160	0.0251918171	0.0018961583	285163037.000000	21463885.000000	0.070000	1	0	-1	None
KT1HSVbVmY1A8mmtHhS2ZJ18eZZbMe7u92CS	D	239997904844	0.0117088030	0.0008813078	132539777.000000	9976112.000000	0.070000	1	0	-1	None
KT1Mciiws3VjJRvWYbDaJeB23LnGxesK9v7u	D	220252697311	0.0107454915	0.0008088004	121635409.000000	9155353.000000	0.070000	1	0	-1	None
KT1HKP4w5ScBhrbTta1BMy1btz3d7Li3UoPC	D	162143664284	0.0079105200	0.0005954155	89544469.000000	6739906.000000	0.070000	1	0	-1	None
KT1LZgvYGYyfzD79KDz1uPrQwSBZQprgXzXt	D	134999675291	0.0065862433	0.0004957387	74554096.000000	5611599.000000	0.070000	1	0	-1	None
KT1KK3JHt1kS16meHiG3HGPEExtRj87ppYrN	D	132162577431	0.0064478295	0.0004853205	72987298.000000	5493668.000000	0.070000	1	0	-1	None
KT1NVfNyhA8wPP33K7gyxq7M73SpGpakWKEC	D	127639292704	0.0062271516	0.0004687103	70489296.000000	5305646.000000	0.070000	1	0	-1	None
KT1QGR4SFyLM7P2e8RG1DwH7ckNvjnN3iqUX	D	126069919310	0.0061505864	0.0004629474	69622603.000000	5240411.000000	0.070000	1	0	-1	None
KT1VpYxf48w8xDZbVhfVB9ym1P8raQuYNKB5	D	125435478365	0.0061196338	0.0004606176	69272231.000000	5214039.000000	0.070000	1	0	-1	None
KT1Hn7g2wYPn7SAczcqEij3TnviJpsokgNQe	D	122832698580	0.0059926518	0.0004510598	67834836.000000	5105848.000000	0.070000	1	0	-1	None
KT1EzomeuiCKzi6PTAWGi7KHKXnZqAz5WqUF	D	120107655860	0.0058597048	0.0004410531	66329920.000000	4992575.000000	0.070000	1	0	-1	None
KT1DSgkSVus9a2dbceETBGXv3UAPePSsqzH4	D	115859290961	0.0056524394	0.0004254524	63983744.000000	4815981.000000	0.070000	1	0	-1	None
KT1TKmucc5nAxV4nNzxgrjUsFJLqyibScRRn	D	115398894517	0.0056299780	0.0004237618	63729489.000000	4796843.000000	0.070000	1	0	-1	None
KT1A2WC8uKKaJLpFuS9wMQHLn1P68KU5FuW2	D	112145888728	0.0054712732	0.0004118163	61933003.000000	4661624.000000	0.070000	1	0	-1	None
KT1AJCnVn556pT5gLLuqaZxKNBaZNqtbhXEf	D	100806868051	0.0049180753	0.0003701777	55670985.000000	4190289.000000	0.070000	1	0	-1	None
KT1NaaeWhti2iCAqgERrJM3VdNs1o4aGUhrp	D	100028039763	0.0048800785	0.0003673177	55240874.000000	4157915.000000	0.070000	1	0	-1	None
KT1SHEs3ktk6XB3xoTPz9EhtoSHrYDrdeXNN	D	98866977585	0.0048234336	0.0003630541	54599673.000000	4109653.000000	0.070000	1	0	-1	None
KT1MFzpV9xpKc6jy92wqR4MCjiA81dQLP12Y	D	94498846117	0.0046103251	0.0003470137	52187355.000000	3928081.000000	0.070000	1	0	-1	None
KT1Hj8YuL4tX2NmY12YPiWeVsd7Bit1SAsze	D	94316579482	0.0046014329	0.0003463444	52086698.000000	3920504.000000	0.070000	1	0	-1	None
KT1V9s7Mu8qUg4m5gKfSL2EAhvkozj2fNS4E	D	91737232568	0.0044755940	0.0003368727	50662244.000000	3813287.000000	0.070000	1	0	-1	None
KT1BAAx11gy8Bbqan9cakQ4YxZSHuMHEiTBU	D	88763733362	0.0043305256	0.0003259535	49020117.000000	3689686.000000	0.070000	1	0	-1	None
KT1A9uW538PwGkeJHZdkdofVa4rtvF3vsizV	D	69700240290	0.0034004729	0.0002559496	38492229.000000	2897265.000000	0.070000	1	0	-1	None
KT1KHRGV3d4vGCHecmXpHjf6UxhihT7gTEN1	D	66171570785	0.0032283194	0.0002429918	36543507.000000	2750587.000000	0.070000	1	0	-1	None
KT1EmDFtAKRJv3B2F7CcvxTTnoLeSA6jpgWr	D	60464347364	0.0029498805	0.0002220340	33391671.000000	2513352.000000	0.070000	1	0	-1	None
KT1NrT2oy18VBXyh9ea4zrHrm3Kd13qnA7Cs	D	59205054948	0.0028884432	0.0002174097	32696222.000000	2461006.000000	0.070000	1	0	-1	None
KT1EcYakGgYvwPf5dFRAazUhcmRA2GqZ8NaH	D	59205052218	0.0028884431	0.0002174097	32696220.000000	2461006.000000	0.070000	1	0	-1	None
KT1TUET1Yb9pzTUagjSCpNiKdhYMn4KXWsLK	D	59032594559	0.0028800294	0.0002167764	32600980.000000	2453837.000000	0.070000	1	0	-1	None
KT1QNfYvQY14XQ4tZe5ric4THPesqPxtcedL	D	54255336227	0.0026469608	0.0001992336	29962721.000000	2255259.000000	0.070000	1	0	-1	None
KT1JbM8ZUnR7eZRcoL4VALdoEhSNjLv7UTC3	D	53814300915	0.0026254439	0.0001976141	29719157.000000	2236926.000000	0.070000	1	0	-1	None
KT1GJBSMRGApA2DnSivs73Fhau6dbfP1Sntd	D	53794210127	0.0026244638	0.0001975403	29708062.000000	2236091.000000	0.070000	1	0	-1	None
KT18gTr3eUbvw83aGjKJQkrnX85hLMDQfAFR	D	53072993731	0.0025892777	0.0001948919	29309767.000000	2206112.000000	0.070000	1	0	-1	None
KT1LKmKjQbsE9QgmcaCprTCAH1CPYquscu74	D	50593734802	0.0024683218	0.0001857877	27940587.000000	2103055.000000	0.070000	1	0	-1	None
KT1MywpqsQqAwPpEfM5wdjAu7HHQdVZTAHWn	D	49876038900	0.0024333075	0.0001831522	27544237.000000	2073222.000000	0.070000	1	0	-1	None
KT1HvXCea2oAqbtg69SGCM22tEa6WL7LDdWM	D	48382478710	0.0023604411	0.0001776676	26719412.000000	2011139.000000	0.070000	1	0	-1	None
KT1HUshm8RZCsnATQS5RGZjWU6PrvdHX7cn3	D	48146535939	0.0023489301	0.0001768012	26589112.000000	2001331.000000	0.070000	1	0	-1	None
KT1XUFg1GDqr57Fg8shf1eHGm16wvbH4C86z	D	47222000000	0.0023038247	0.0001734062	26078533.000000	1962900.000000	0.070000	1	0	-1	None
KT1KhLdMnavrbjwmdG3xsZ3JnMG1VJ6XARar	D	45889065310	0.0022387946	0.0001685114	25342415.000000	1907494.000000	0.070000	1	0	-1	None
KT1Ji44ZvRBXRjkcgRTTvPJnEAHprEMdSmqJ	D	44440052080	0.0021681015	0.0001631904	24542192.000000	1847262.000000	0.070000	1	0	-1	None
KT1Poe1tXmGpqdzDpCfsdPVwB7UD5SW91nhK	D	44277237806	0.0021601582	0.0001625926	24452277.000000	1840494.000000	0.070000	1	0	-1	None
KT1TsfcHt96jf2XS61Buic7ZHR8FtSdfcvko	D	43543594736	0.0021243659	0.0001598985	24047120.000000	1809998.000000	0.070000	1	0	-1	None
KT1CV7GUnN5R49yoGE7sYXDJPoLqM31tTLNg	D	41166997311	0.0020084186	0.0001511713	22734634.000000	1711209.000000	0.070000	1	0	-1	None
KT1EUKXvvDiNf7jDFy5nEd3uuyp5F8seBpno	D	41000616207	0.0020003014	0.0001505603	22642750.000000	1704293.000000	0.070000	1	0	-1	None
KT1NUTYRDjS4jEYczNk7jWvXSrBywLaSCNCw	D	40618490606	0.0019816586	0.0001491571	22431719.000000	1688409.000000	0.070000	1	0	-1	None
KT1JMAsvJtYQdFH3LE8EwZ16em57tapG3Mg8	D	40548156945	0.0019782272	0.0001488988	22392877.000000	1685485.000000	0.070000	1	0	-1	None
KT1SY8qhnFZ7h7KUcFGTh7Yvs3cbLNiLxAZB	D	38270227311	0.0018670936	0.0001405339	21134882.000000	1590798.000000	0.070000	1	0	-1	None
KT1HBfANpgCgVxK4YZjH1pbGVuAJbMdAXwg9	D	37239756481	0.0018168199	0.0001367499	20565800.000000	1547963.000000	0.070000	1	0	-1	None
KT1Sd3k6cxf1UFmb4JRF7CpbAqDZtsizav8j	D	36931147337	0.0018017638	0.0001356166	20395370.000000	1535135.000000	0.070000	1	0	-1	None
KT1FZ4knwyK47oNQviK1uTXHUGQ7n8bD1vMs	D	36198186974	0.0017660047	0.0001329251	19990590.000000	1504668.000000	0.070000	1	0	-1	None
KT1Et7FiTKVVvMTDADB2h8Ke4WHNyqs2VRsn	D	36000000000	0.0017563358	0.0001321973	19881140.000000	1496430.000000	0.070000	1	0	-1	None
KT1ULpRCeVEu5PS4yFbHzxm6xrWsJ6A63LwU	D	29998997311	0.0014635642	0.0001101607	16567063.000000	1246983.000000	0.070000	1	0	-1	None
KT1EDBgziWJ3EKvwRW7CKvzFnDbULQ2anPmW	D	28058825028	0.0013689088	0.0001030361	15495595.000000	1166335.000000	0.070000	1	0	-1	None
KT1BWV8B7UAGFRSnDsgwx6YVHubvfEFzmwQX	D	27180701332	0.0013260677	0.0000998115	15010648.000000	1129834.000000	0.070000	1	0	-1	None
KT1XWY2Aau81DYUfjCtx1Ahs6Wgotkhq3PYE	D	27010968731	0.0013177870	0.0000991883	14916913.000000	1122778.000000	0.070000	1	0	-1	None
KT1JJS5dcmJb9QbDMUt4hC6fHqmxaoRRRmVY	D	26269733376	0.0012816242	0.0000964663	14507562.000000	1091967.000000	0.070000	1	0	-1	None
KT1CYTgVMRUPv6GLLfpwAL3gTNFuSzU7y1je	D	25898173152	0.0012634969	0.0000951019	14302367.000000	1076522.000000	0.070000	1	0	-1	None
KT1VzDubGZpRSvACiBAzPm5dJkREYjRSsXAZ	D	25597235053	0.0012488150	0.0000939968	14136173.000000	1064013.000000	0.070000	1	0	-1	None
KT1954xtndLbuGsJsfW2u9rHdD2s3vJSUsPi	D	25407171213	0.0012395423	0.0000932989	14031209.000000	1056113.000000	0.070000	1	0	-1	None
KT1JcvpMjyk8Svf9SVk53CzLYNeCTXVp5YEA	D	24151335759	0.0011782738	0.0000886873	13337669.000000	1003911.000000	0.070000	1	0	-1	None
KT19nHgvm4FgumrBpsnSZvYuSMxq8W8871AE	D	24097282107	0.0011756366	0.0000884888	13307818.000000	1001664.000000	0.070000	1	0	-1	None
KT1WriDhmb5AySiNV4TMBqsbmjyaYT41rzkK	D	23403962495	0.0011418116	0.0000859428	12924929.000000	972844.000000	0.070000	1	0	-1	None
KT1D32AakAaJYAnGv18zkiZrXxttJihufbKe	D	21439151394	0.0010459541	0.0000787277	11839855.000000	891172.000000	0.070000	1	0	-1	None
KT1ST6xatTRgAVGRqsdimSAkwgYKWcx47ftY	D	20591550131	0.0010046021	0.0000756152	11371764.000000	855939.000000	0.070000	1	0	-1	None
KT1CeTQWAuWzEEqWwkvsS6HEs7nDUh6TJTK3	D	20300000000	0.0009903782	0.0000745446	11210754.000000	843820.000000	0.070000	1	0	-1	None
KT1QWHbqixn2CUSyeRdgm1EYhhqC8DVrF9Px	D	20258124098	0.0009883352	0.0000743908	11187628.000000	842080.000000	0.070000	1	0	-1	None
KT1UXvP9AgvkwnY766nB2P1Q89LDinoa5JLQ	D	20056541612	0.0009785006	0.0000736506	11076303.000000	833700.000000	0.070000	1	0	-1	None
KT1N5jqXcKmq4DWtThvuuyeBYjiW44iYUFRx	D	20045823693	0.0009779777	0.0000736112	11070384.000000	833255.000000	0.070000	1	0	-1	None
KT1BhnAov6Byke8voxCpo4Xwh3ASW2LXEqVt	D	19999993731	0.0009757418	0.0000734429	11045074.000000	831350.000000	0.070000	1	0	-1	None
KT1P4jdEjRwXcGsPRUBD5ddiM8temi6VmQtF	D	19998734802	0.0009756804	0.0000734383	11044379.000000	831297.000000	0.070000	1	0	-1	None
KT1WaRtNJHGdQrVSdhAYUyLoZA9dCAtabjM5	D	19700734802	0.0009611418	0.0000723440	10879807.000000	818910.000000	0.070000	1	0	-1	None
KT1NQGrxtMFj1LtdWMsJtN6T42Eqp2NXU6Fx	D	18850300291	0.0009196516	0.0000692211	10410152.000000	783560.000000	0.070000	1	0	-1	None
KT1WnVdxgo4EJCiPoF9om1227Fo7M6YYTdfN	D	17989983739	0.0008776792	0.0000660619	9935039.000000	747799.000000	0.070000	1	0	-1	None
KT1UkdPYv4iGQccUWRmcbSAs1rbsmtQRw8qm	D	17671618013	0.0008621471	0.0000648928	9759220.000000	734565.000000	0.070000	1	0	-1	None
KT1M3ZnKdpsZvwX4YEtownRNDKzWeH51rY1B	D	16799997280	0.0008196232	0.0000616921	9277864.000000	698334.000000	0.070000	1	0	-1	None
KT18dNVgaJnux1sYhsjRVA6jeck6Wk4ap7fn	D	16571025423	0.0008084524	0.0000608513	9151413.000000	688816.000000	0.070000	1	0	-1	None
KT1HnPbFBJDY9guzz15EzLpV3YrSatAuA2ry	D	15608824695	0.0007615094	0.0000573179	8620034.000000	648820.000000	0.070000	1	0	-1	None
KT1DCJk4GGjFapVaaPJMiyufcNzsr6aiknr4	D	15239718992	0.0007435018	0.0000559625	8416194.000000	633477.000000	0.070000	1	0	-1	None
KT1H2dYdpycUxX45mbszwWq7CocmexqVqBPh	D	15069844196	0.0007352141	0.0000553387	8322380.000000	626416.000000	0.070000	1	0	-1	None
KT18ydNqmjA2Byxfnn2KydBN8b6sYohf24RW	D	15067022640	0.0007350764	0.0000553283	8320822.000000	626298.000000	0.070000	1	0	-1	None
KT1F4g5pFFf3urqbZDpcP2gHNCPjKhnqpT9F	D	14725404090	0.0007184098	0.0000540739	8132162.000000	612098.000000	0.070000	1	0	-1	None
KT1ThsyZ5HCjyMZaauh4KwYqCnjxE59HtQdK	D	14513222076	0.0007080581	0.0000532947	8014983.000000	603278.000000	0.070000	1	0	-1	None
KT1QQuDMxALizvQp1PzMy7yuvSN3tqZ5A89B	D	13765904119	0.0006715986	0.0000505504	7602274.000000	572214.000000	0.070000	1	0	-1	None
KT1HD75SHDjw11y4RYUV5tbv1ZgxyoLBKdzb	D	13568266764	0.0006619565	0.0000498247	7493128.000000	563999.000000	0.070000	1	0	-1	None
KT1FeujxG5V5ennm48hEMeXQVLfbXBjHyTwM	D	13531872225	0.0006601809	0.0000496910	7473029.000000	562486.000000	0.070000	1	0	-1	None
KT1KxP5spKB3GGZHgusKnGJZKW4Z8gyDYTPh	D	13499764634	0.0006586144	0.0000495731	7455298.000000	561151.000000	0.070000	1	0	-1	None
KT1CwFdE4h7LN3F7FBMS1W8FYVum5V8tZGar	D	12907066502	0.0006296984	0.0000473967	7127978.000000	536514.000000	0.070000	1	0	-1	None
KT1MWasQeJZTyL3iuvvSZvTTn8iCc2JptCx2	D	12132864859	0.0005919274	0.0000445537	6700422.000000	504333.000000	0.070000	1	0	-1	None
KT1SFYKEetj532Ma6ncWgwd8vi2d9VbESDEE	D	11999697311	0.0005854305	0.0000440647	6626880.000000	498797.000000	0.070000	1	0	-1	None
KT1XUWdTZs65aatB6iQboKZG2hLzTQvAM9cd	D	11999236222	0.0005854080	0.0000440630	6626625.000000	498778.000000	0.070000	1	0	-1	None
KT1TPNFp1VGDmAcWdm8P8bqrapWHYZRhCyQn	D	11981095229	0.0005845230	0.0000439964	6616606.000000	498024.000000	0.070000	1	0	-1	None
KT1PAP437SLEYMeRvCLCiYaKRVjYNz2dczZk	D	11806896532	0.0005760243	0.0000433567	6520405.000000	490783.000000	0.070000	1	0	-1	None
KT1MArqdvQhKWjb2FYF4LKwyvZiwPuPVJ5R6	D	11711864603	0.0005713880	0.0000430077	6467923.000000	486833.000000	0.070000	1	0	-1	None
KT1FpVfehDbjtiiPscodhApNfrYV6GzkoAG2	D	11391550831	0.0005557608	0.0000418315	6291028.000000	473518.000000	0.070000	1	0	-1	None
KT1NgcezEx25eg3MaB1Rp4UKSyYgNcSMX3re	D	11228429427	0.0005478026	0.0000412325	6200944.000000	466738.000000	0.070000	1	0	-1	None
KT1E5BbELDAwynVjX279mKJMSzBZDc2dLKMZ	D	11208645191	0.0005468373	0.0000411598	6190018.000000	465915.000000	0.070000	1	0	-1	None
KT1QhEFNbCiYYuDnoGbi2qd5Z5nQd165Kpxm	D	11070766938	0.0005401107	0.0000406535	6113874.000000	460184.000000	0.070000	1	0	-1	None
KT1MMmeTCkj7Hmcu6UEBgDryspZGzc9vWdZc	D	10999372273	0.0005366275	0.0000403913	6074446.000000	457216.000000	0.070000	1	0	-1	None
KT1GeYfytAp6TAwm3cWaPRHmsUp27Wq7qUB7	D	10498997311	0.0005122157	0.0000385539	5798112.000000	436417.000000	0.070000	1	0	-1	None
KT1A5EUEmxYntFqbPgHxEniuFwucZjMY8vaM	D	10474488423	0.0005110200	0.0000384639	5784577.000000	435398.000000	0.070000	1	0	-1	None
KT1Ce18YtfC6gqiuYfwCdHX3f9KJb3vqMxUi	D	10458690193	0.0005102492	0.0000384059	5775852.000000	434742.000000	0.070000	1	0	-1	None
KT1XVKgpBrPtZERKCmTmWtEH8xvFaEBZ6MoT	D	10458690193	0.0005102492	0.0000384059	5775852.000000	434742.000000	0.070000	1	0	-1	None
KT1Fii4teQCuCDXdqe7DPShBMywQbjjDmohy	D	10457626156	0.0005101973	0.0000384019	5775265.000000	434697.000000	0.070000	1	0	-1	None
KT18e5u1U6LWwiWWNVNN4dhAudz5fZv6Fo7H	D	10450675798	0.0005098582	0.0000383764	5771426.000000	434408.000000	0.070000	1	0	-1	None
KT1SX8vvsPUo4ig44YFZTTEkGDVb8WVEWFGw	D	10450483822	0.0005098489	0.0000383757	5771320.000000	434400.000000	0.070000	1	0	-1	None
KT1XnKX6e1wwfHXC17GtMrZ1abGej9dqmcHY	D	10450483822	0.0005098489	0.0000383757	5771320.000000	434400.000000	0.070000	1	0	-1	None
KT1VkHsecUJn3f2JnGmTq9Y3SKkuTaXXPUyv	D	10449441837	0.0005097980	0.0000383719	5770745.000000	434357.000000	0.070000	1	0	-1	None
KT1UTATQWqjrbjeafsNoPPUQezyHCbkxPi7u	D	10441674100	0.0005094191	0.0000383434	5766455.000000	434034.000000	0.070000	1	0	-1	None
KT1MQ6C5yTDvgkMQqVVwrnyjwsGKyTjEg8xY	D	10440039061	0.0005093393	0.0000383374	5765552.000000	433966.000000	0.070000	1	0	-1	None
KT1TgEYJuennjgpvrobkx1CYgRgn3Nd4gXCZ	D	10440039061	0.0005093393	0.0000383374	5765552.000000	433966.000000	0.070000	1	0	-1	None
KT1WXF6iibvv7MaGiAJe8XL9hWia5tuqDdN9	D	10425417190	0.0005086259	0.0000382837	5757477.000000	433358.000000	0.070000	1	0	-1	None
KT1GD3NX2upw9ABdQ2n7AysxV6e4vUPTYGpm	D	10418382100	0.0005082827	0.0000382578	5753592.000000	433066.000000	0.070000	1	0	-1	None
KT1MRzuS2cg1ZFWAueWtgqqmeQszuA3hoEYR	D	10418382100	0.0005082827	0.0000382578	5753592.000000	433066.000000	0.070000	1	0	-1	None
KT1TfNYNEg9vNK6fsxKfm1vnaZ87Mtqrfzy2	D	10417217465	0.0005082259	0.0000382536	5752949.000000	433018.000000	0.070000	1	0	-1	None
KT1VBrB7iMKNcxDRDWr95DZ6waXtn8Jjzvzn	D	10412005769	0.0005079716	0.0000382344	5750071.000000	432801.000000	0.070000	1	0	-1	None
KT1N5ZjipFknNBNv25kXUrtvkF4XRUroqwgA	D	10296142068	0.0005023190	0.0000378090	5686085.000000	427985.000000	0.070000	1	0	-1	None
KT1L5gRQiQkTLNF3adqhpnwiAjXGXuBostvV	D	10236569898	0.0004994126	0.0000375902	5653186.000000	425509.000000	0.070000	1	0	-1	None
KT1G6hAdz8j3fsoi38RZmCQPgNAdE6kLa2oT	D	10175883321	0.0004964519	0.0000373673	5619671.000000	422986.000000	0.070000	1	0	-1	None
KT1RpHwgLSqhe9NM3iQo4SKmA8uMARGh1Spq	D	10143100913	0.0004948525	0.0000372470	5601567.000000	421623.000000	0.070000	1	0	-1	None
KT1EAnYF51j4qTUDZC83RriumZVNzjfxKAvR	D	10099519062	0.0004927263	0.0000370869	5577499.000000	419812.000000	0.070000	1	0	-1	None
KT1DqSk5JyPsJuwFyh1UP7CN3hR96FJfQxdS	D	10075330093	0.0004915462	0.0000369981	5564140.000000	418806.000000	0.070000	1	0	-1	None
KT1UriFeaWnGudGvtFoxq9ALaPFPz3WbyLrx	D	10054390692	0.0004905246	0.0000369212	5552576.000000	417936.000000	0.070000	1	0	-1	None
KT19zAauJaHaqcUnoH62XoTEjehkpqEt52gt	D	10028770183	0.0004892747	0.0000368271	5538427.000000	416871.000000	0.070000	1	0	-1	None
KT1ESvYYfStUfDPMNBFTxZFzLSMdVGkPgA4m	D	10009988495	0.0004883584	0.0000367582	5528055.000000	416090.000000	0.070000	1	0	-1	None
KT1FH1ggSnBpprtfuK2hBaxsiR4SHQ5LLSPf	D	10006513783	0.0004881888	0.0000367454	5526136.000000	415946.000000	0.070000	1	0	-1	None
KT1MG2F8Ed71SNMH4gDYTkp7GCKKcKHBRRc5	D	10004993051	0.0004881146	0.0000367398	5525296.000000	415883.000000	0.070000	1	0	-1	None
KT1JsiDS1wCFRh6eVU6LTJVvzeDoyTQX3xa6	D	10000995891	0.0004879196	0.0000367251	5523089.000000	415716.000000	0.070000	1	0	-1	None
KT1KgeRXpZLRheBTneAdkQYsKVQRrh8rbUzx	D	10000000000	0.0004878710	0.0000367215	5522539.000000	415675.000000	0.070000	1	0	-1	None
KT1WaGZ5VbpJkX6piWkYunsWaFt3W2PWXhZf	D	10000000000	0.0004878710	0.0000367215	5522539.000000	415675.000000	0.070000	1	0	-1	None
KT1RH4zYhGeAZgAfbz91rXGfQQfABuzGimrk	D	9999997311	0.0004878709	0.0000367215	5522537.000000	415675.000000	0.070000	1	0	-1	None
KT1S6aWKxJieVVKiT8wzp4xn6JuukwkuGagh	D	9999733396	0.0004878580	0.0000367205	5522392.000000	415664.000000	0.070000	1	0	-1	None
KT1VE9F1iE5wurFwNhmdywYQYDErfsdr9SRe	D	9998737491	0.0004878095	0.0000367168	5521842.000000	415622.000000	0.070000	1	0	-1	None
KT1PPVNbb8kpc6JKoFbazYY7G6qkN8CaU3ME	D	9934995891	0.0004846997	0.0000364828	5486640.000000	412973.000000	0.070000	1	0	-1	None
KT1J3sser6XbJpYtddqdV2cKy33RXRoi3M7o	D	9900997311	0.0004830410	0.0000363579	5467864.000000	411560.000000	0.070000	1	0	-1	None
KT1RvM2SFg2gbZ14rG5gR81aQmzGieuBvbqX	D	9843414267	0.0004802317	0.0000361465	5436064.000000	409166.000000	0.070000	1	0	-1	None
KT1DojBPoXTyo9Me4RV5BSFavcYrmBy3WLS7	D	9787997311	0.0004775281	0.0000359430	5405460.000000	406863.000000	0.070000	1	0	-1	None
KT1MRRjr1kfNmdhjUjtGiRnV414kjZbZTbEB	D	9713097311	0.0004738739	0.0000356679	5364096.000000	403749.000000	0.070000	1	0	-1	None
KT1JKdrKW5iBdXMHe4LEntMKLjRpyBooDVJh	D	9683993790	0.0004724540	0.0000355611	5348023.000000	402539.000000	0.070000	1	0	-1	None
KT1A6SS1PLNRzjs82SGCpPtMWZDKr7W5GNgj	D	9673957651	0.0004719644	0.0000355242	5342481.000000	402122.000000	0.070000	1	0	-1	None
KT18sx32c6umPcYbuPePjaniYK8SMdWDthov	D	9563637560	0.0004665822	0.0000351191	5281556.000000	397536.000000	0.070000	1	0	-1	None
KT1QxTqwRC7NA9qS7gcuBmfeBYwzo2Tfavd1	D	9286892009	0.0004530806	0.0000341028	5128722.000000	386033.000000	0.070000	1	0	-1	None
KT1KegkUmHnqzpB8RadwrpkPTjMp4FwM9BrQ	D	8724997311	0.0004256674	0.0000320395	4818414.000000	362676.000000	0.070000	1	0	-1	None
KT195s1PgJm1ZWMDzXmsrP2Q9r5cL5QmDq9v	D	8651825592	0.0004220975	0.0000317708	4778004.000000	359635.000000	0.070000	1	0	-1	None
KT1BsGBUm8RRCsN91rLsQb2broqLNgcdGQaQ	D	8364525542	0.0004080810	0.0000307158	4619342.000000	347692.000000	0.070000	1	0	-1	None
KT19PqA2zTXEza939sSHP1igqgBrN3hrCeNP	D	8000020267	0.0003902978	0.0000293773	4418042.000000	332541.000000	0.070000	1	0	-1	None
KT18gmP1WxXqDNRxMVa94uftrxUud93xYawo	D	7538594872	0.0003677862	0.0000276828	4163218.000000	313361.000000	0.070000	1	0	-1	None
KT1G2tMHy7yE8MyduhTPm31JZ3KK2mfS2S6t	D	7526108067	0.0003671770	0.0000276370	4156322.000000	312841.000000	0.070000	1	0	-1	None
KT1EixZ1tuu4bkLVECPe3Lcscs5PiyNESTKR	D	7024997666	0.0003427293	0.0000257968	3879582.000000	292012.000000	0.070000	1	0	-1	None
KT1VUPXvPSfuRwhcmeYCnr7Ra59ftRiCxKQV	D	6851946168	0.0003342866	0.0000251614	3784014.000000	284818.000000	0.070000	1	0	-1	None
KT1K8E2ucrRjHUL4B4tFanRAkywaJf7ztgfs	D	6741421458	0.0003288944	0.0000247555	3722976.000000	280224.000000	0.070000	1	0	-1	None
KT1AxwNmyhBxuobALwU7aH1eGp3ePdDjCLjb	D	6737179720	0.0003286875	0.0000247399	3720634.000000	280048.000000	0.070000	1	0	-1	None
KT1SofSrAxJuWw1Rdf9a4buqFBXLG7qMbRBq	D	6527151560	0.0003184408	0.0000239687	3604645.000000	271317.000000	0.070000	1	0	-1	None
KT1NziL2zZJu4aX1skACAkcaskLzo4ndpwET	D	6398310443	0.0003121550	0.0000234955	3533492.000000	265962.000000	0.070000	1	0	-1	None
KT1Uc3eYfjhRYVyJMeL6QyCCGqyocaq5kewz	D	6303638251	0.0003075363	0.0000231479	3481209.000000	262026.000000	0.070000	1	0	-1	None
KT19Tm7vBDAPpxVeUz3TWCMtXyNx7hQ2Ab5v	D	6277801534	0.0003062758	0.0000230530	3466940.000000	260952.000000	0.070000	1	0	-1	None
KT1Ss4exji4YtnQNybUL9WKo9ydFFm2bGSWT	D	6184359220	0.0003017170	0.0000227099	3415336.000000	257068.000000	0.070000	1	0	-1	None
KT1P8f5YKsDXG2CYD9RxiGUit9rEgnH1TTwJ	D	6088162168	0.0002970238	0.0000223566	3362211.000000	253070.000000	0.070000	1	0	-1	None
KT18wWRHYfxfGibXZcYD8486sDKd3sHjt44D	D	6069333382	0.0002961052	0.0000222875	3351813.000000	252287.000000	0.070000	1	0	-1	None
KT1XX7b5REg6SnKfkBqXuc6s2VqkjkMQHu8G	D	6054733512	0.0002953929	0.0000222339	3343750.000000	251680.000000	0.070000	1	0	-1	None
KT1GANXppCWmukwV5m2scxpEQ1A5qznf7eXN	D	6027521325	0.0002940653	0.0000221339	3328722.000000	250549.000000	0.070000	1	0	-1	None
KT1AHGAP4Z1apYvjRQVgzJFJANee1dPtZ8sE	D	6012438613	0.0002933295	0.0000220786	3320393.000000	249922.000000	0.070000	1	0	-1	None
KT19jfDyN2i6nKLmrQHDPgLQtZrXJRbY5DE3	D	6000000000	0.0002927226	0.0000220329	3313523.000000	249405.000000	0.070000	1	0	-1	None
